name,category,phone,addr_housenumber,addr_street,addr_city,addr_postcode,lat,lon,osm_type,osm_id,osm_link,maps_link
Preet Bridal Beauty Salon & Spa,shop:hairdresser,+1 905-840-4700,,,,,43.719148,-79.782236,node,10783441198,https://www.openstreetmap.org/node/10783441198,"https://www.google.com/maps/search/?api=1&query=43.719148,-79.7822362"
Queen B.B.B.s Hair & Body,shop:hairdresser,+1-905-632-1117,,,,,43.337641,-79.785668,node,3609911923,https://www.openstreetmap.org/node/3609911923,"https://www.google.com/maps/search/?api=1&query=43.3376415,-79.7856682"
Rapunzel Salon,shop:hairdresser,+1-905-203-0350,26,Main Street East,Milton,,43.509079,-79.887341,node,2216850799,https://www.openstreetmap.org/node/2216850799,"https://www.google.com/maps/search/?api=1&query=43.5090791,-79.8873413"
Red Lemon Hair Salon,shop:hairdresser,,,,,,43.630660,-79.900099,node,7129265638,https://www.openstreetmap.org/node/7129265638,"https://www.google.com/maps/search/?api=1&query=43.6306605,-79.9000991"
River Oaks Barber Shop,shop:hairdresser,,,,,,43.468994,-79.718408,node,420260367,https://www.openstreetmap.org/node/420260367,"https://www.google.com/maps/search/?api=1&query=43.468994,-79.718408"
RK Salon & Spa,shop:hairdresser,,,,,,43.686828,-79.807059,node,6546870685,https://www.openstreetmap.org/node/6546870685,"https://www.google.com/maps/search/?api=1&query=43.6868281,-79.8070586"
Sal's Barber Shop,shop:hairdresser,+1-905-636-8280,549,Thompson Road South,Milton,,43.516961,-79.851365,node,3446671822,https://www.openstreetmap.org/node/3446671822,"https://www.google.com/maps/search/?api=1&query=43.5169606,-79.8513645"
Salmon Hsear,shop:hairdresser,,,,,,43.326520,-79.795135,node,13612052645,https://www.openstreetmap.org/node/13612052645,"https://www.google.com/maps/search/?api=1&query=43.3265204,-79.7951349"
Salon 360,shop:hairdresser,,,,,,43.316109,-79.840017,node,8502111828,https://www.openstreetmap.org/node/8502111828,"https://www.google.com/maps/search/?api=1&query=43.3161091,-79.8400166"
Salon Mirage,shop:hairdresser,,,,,,43.326578,-79.820899,node,6632427707,https://www.openstreetmap.org/node/6632427707,"https://www.google.com/maps/search/?api=1&query=43.3265776,-79.8208995"
Salon Paradise,shop:hairdresser,,,,,,43.687794,-79.805659,node,6546837458,https://www.openstreetmap.org/node/6546837458,"https://www.google.com/maps/search/?api=1&query=43.687794,-79.8056585"
Salon Pure,shop:hairdresser,+1-905-636-0166,9079,Derry Road West,Milton,,43.517516,-79.850347,node,2271751890,https://www.openstreetmap.org/node/2271751890,"https://www.google.com/maps/search/?api=1&query=43.5175157,-79.850347"
Salon Red,shop:hairdresser,,,,,,43.326578,-79.794886,node,3021589808,https://www.openstreetmap.org/node/3021589808,"https://www.google.com/maps/search/?api=1&query=43.3265785,-79.7948863"
Salon Revive,shop:hairdresser,,,,,,43.340575,-79.838269,node,2953462839,https://www.openstreetmap.org/node/2953462839,"https://www.google.com/maps/search/?api=1&query=43.3405751,-79.8382688"
Salon Shine,shop:hairdresser,,,,,,43.632250,-79.769164,node,1930612119,https://www.openstreetmap.org/node/1930612119,"https://www.google.com/maps/search/?api=1&query=43.6322504,-79.7691644"
Salon Venere,shop:hairdresser,,2000,Appleby Line,Burlington,L7L 7H7,43.393942,-79.791453,node,3732149042,https://www.openstreetmap.org/node/3732149042,"https://www.google.com/maps/search/?api=1&query=43.3939418,-79.7914527"
Sammy's Barber Shop,shop:hairdresser,,,,,,43.584230,-79.716238,node,2527507542,https://www.openstreetmap.org/node/2527507542,"https://www.google.com/maps/search/?api=1&query=43.5842304,-79.7162383"
Sharkey''s Cuts for Kids,shop:hairdresser,,,,,,43.406804,-79.806390,node,7059201051,https://www.openstreetmap.org/node/7059201051,"https://www.google.com/maps/search/?api=1&query=43.4068042,-79.80639"
Shear Pleasure Salon,shop:hairdresser,,,,,,43.518169,-79.874544,node,6628676241,https://www.openstreetmap.org/node/6628676241,"https://www.google.com/maps/search/?api=1&query=43.5181693,-79.8745444"
Silvano's Salon,shop:hairdresser,,,,,,43.581218,-79.712245,node,529544769,https://www.openstreetmap.org/node/529544769,"https://www.google.com/maps/search/?api=1&query=43.5812178,-79.7122446"
Silver Salon,shop:hairdresser,,8975,Chinguacousy Road,,,43.667152,-79.779016,node,11417804791,https://www.openstreetmap.org/node/11417804791,"https://www.google.com/maps/search/?api=1&query=43.6671523,-79.7790156"
Strands Hair Salon,shop:hairdresser,,,,,,43.475396,-79.736317,node,3994352178,https://www.openstreetmap.org/node/3994352178,"https://www.google.com/maps/search/?api=1&query=43.4753961,-79.7363166"
Studio 10 Hair Design & Aesthetics,shop:hairdresser,+1-905-820-4144;+1-905-820-2778,,,,,43.558043,-79.716498,node,3943963867,https://www.openstreetmap.org/node/3943963867,"https://www.google.com/maps/search/?api=1&query=43.5580435,-79.7164982"
Studio 7 Hair Salon,shop:hairdresser,,,,,,43.650374,-79.912146,node,6535783956,https://www.openstreetmap.org/node/6535783956,"https://www.google.com/maps/search/?api=1&query=43.6503744,-79.9121462"
Style and Shave,shop:hairdresser,,,,,,43.327513,-79.800238,node,7859080544,https://www.openstreetmap.org/node/7859080544,"https://www.google.com/maps/search/?api=1&query=43.3275134,-79.8002379"
Styled,shop:hairdresser,,422,Pearl Street,Burlington,L7R 2N1,43.326634,-79.795057,node,7431046072,https://www.openstreetmap.org/node/7431046072,"https://www.google.com/maps/search/?api=1&query=43.3266339,-79.795057"
Super Scissors,shop:hairdresser,,,,,,43.339934,-79.785246,node,3410723905,https://www.openstreetmap.org/node/3410723905,"https://www.google.com/maps/search/?api=1&query=43.3399341,-79.7852457"
Supreme Hairstyling,shop:hairdresser,,280,Guelph Street,,,43.648907,-79.897312,node,6533216831,https://www.openstreetmap.org/node/6533216831,"https://www.google.com/maps/search/?api=1&query=43.648907,-79.8973121"
Swag Hair,shop:hairdresser,,,,,,43.685597,-79.759357,node,2305097007,https://www.openstreetmap.org/node/2305097007,"https://www.google.com/maps/search/?api=1&query=43.685597,-79.7593566"
Talking Heads,shop:hairdresser,,,,,,43.517736,-79.874654,node,6628654178,https://www.openstreetmap.org/node/6628654178,"https://www.google.com/maps/search/?api=1&query=43.517736,-79.8746542"
Tease Hair Lounge,shop:hairdresser,,,,,,43.584016,-79.715941,node,2527507486,https://www.openstreetmap.org/node/2527507486,"https://www.google.com/maps/search/?api=1&query=43.5840156,-79.7159409"
téo hair & body,shop:hairdresser,,,,,,43.327886,-79.801500,node,7859162967,https://www.openstreetmap.org/node/7859162967,"https://www.google.com/maps/search/?api=1&query=43.327886,-79.8014998"
The Barber's Chair,shop:hairdresser,,5100,Erin Mills Parkway,,,43.558548,-79.712512,node,6556571733,https://www.openstreetmap.org/node/6556571733,"https://www.google.com/maps/search/?api=1&query=43.5585482,-79.7125115"
Thompson Barbershop,shop:hairdresser,,,,,,43.516798,-79.851120,node,10934929656,https://www.openstreetmap.org/node/10934929656,"https://www.google.com/maps/search/?api=1&query=43.5167983,-79.8511204"
Timeless Studio & Spa,shop:hairdresser,,,,,,43.648638,-79.880127,node,6535774116,https://www.openstreetmap.org/node/6535774116,"https://www.google.com/maps/search/?api=1&query=43.6486384,-79.8801273"
Timexx Barber Shop,shop:hairdresser,+1-905-864-7318,1272,Main Street East,Milton,,43.534246,-79.860019,node,3348659224,https://www.openstreetmap.org/node/3348659224,"https://www.google.com/maps/search/?api=1&query=43.534246,-79.8600187"
Tony's Barber Shop,shop:hairdresser,,206,Main Street East,Milton,,43.512998,-79.883138,node,2216961955,https://www.openstreetmap.org/node/2216961955,"https://www.google.com/maps/search/?api=1&query=43.5129978,-79.8831377"
Tony's Studio of Hair Design,shop:hairdresser,,,,,,43.715968,-79.721062,node,6659697164,https://www.openstreetmap.org/node/6659697164,"https://www.google.com/maps/search/?api=1&query=43.7159678,-79.7210616"
Total Beauty,shop:hairdresser,,,,,,43.348110,-79.795062,node,6629331174,https://www.openstreetmap.org/node/6629331174,"https://www.google.com/maps/search/?api=1&query=43.34811,-79.7950624"
Total Image,shop:hairdresser,,,,,,43.348631,-79.793405,node,6629375212,https://www.openstreetmap.org/node/6629375212,"https://www.google.com/maps/search/?api=1&query=43.3486306,-79.7934054"
Total Image,shop:hairdresser,,,,,,43.325186,-79.819210,node,6632465345,https://www.openstreetmap.org/node/6632465345,"https://www.google.com/maps/search/?api=1&query=43.325186,-79.8192101"
Trendz,shop:hairdresser,,,,,,43.648974,-79.925673,node,2303356714,https://www.openstreetmap.org/node/2303356714,"https://www.google.com/maps/search/?api=1&query=43.6489737,-79.9256729"
Trichos Evolution,shop:hairdresser,,,,,,43.675833,-79.821592,node,7141388476,https://www.openstreetmap.org/node/7141388476,"https://www.google.com/maps/search/?api=1&query=43.675833,-79.8215922"
U Studio Hair & Spa,shop:hairdresser,+1-905-785-1100,,,,,43.582901,-79.779292,node,3976485263,https://www.openstreetmap.org/node/3976485263,"https://www.google.com/maps/search/?api=1&query=43.5829012,-79.7792925"
Unique Hair Studio Inc.,shop:hairdresser,+1 905-840-0250,,,,,43.720334,-79.782011,node,10783447341,https://www.openstreetmap.org/node/10783447341,"https://www.google.com/maps/search/?api=1&query=43.7203344,-79.7820111"
Upper Cut barbershop and Salon,shop:hairdresser,,,,,,43.675930,-79.822705,node,7141388466,https://www.openstreetmap.org/node/7141388466,"https://www.google.com/maps/search/?api=1&query=43.6759299,-79.822705"
Venere,shop:hairdresser,,,,,,43.396407,-79.748201,node,1080021961,https://www.openstreetmap.org/node/1080021961,"https://www.google.com/maps/search/?api=1&query=43.3964073,-79.748201"
Venere Salon and Spa,shop:hairdresser,,,,,,43.526954,-79.867429,node,2194541933,https://www.openstreetmap.org/node/2194541933,"https://www.google.com/maps/search/?api=1&query=43.5269544,-79.8674293"
Vero Salon,shop:hairdresser,+1-905-639-3708,,,,,43.369445,-79.755368,node,3997759006,https://www.openstreetmap.org/node/3997759006,"https://www.google.com/maps/search/?api=1&query=43.3694455,-79.7553677"
Versatile Body & Hair Salon,shop:hairdresser,,,,,,43.725965,-79.715026,node,6547884389,https://www.openstreetmap.org/node/6547884389,"https://www.google.com/maps/search/?api=1&query=43.7259652,-79.7150259"
Vicent's 2 Barbershop & Hairstyles,shop:hairdresser,,526,Postridge Drive,,,43.490059,-79.715275,node,3410756082,https://www.openstreetmap.org/node/3410756082,"https://www.google.com/maps/search/?api=1&query=43.4900594,-79.7152754"
Vincent Adam's Barber Shop,shop:hairdresser,,,,,,43.375744,-79.792953,node,4443039374,https://www.openstreetmap.org/node/4443039374,"https://www.google.com/maps/search/?api=1&query=43.3757444,-79.7929531"
Vinces Hairstyling,shop:hairdresser,,,,,,43.666608,-79.738934,node,6566641261,https://www.openstreetmap.org/node/6566641261,"https://www.google.com/maps/search/?api=1&query=43.6666076,-79.7389337"
Vybz Barber and Salon,shop:hairdresser,,,,,,43.675708,-79.822579,node,7141388468,https://www.openstreetmap.org/node/7141388468,"https://www.google.com/maps/search/?api=1&query=43.6757084,-79.8225793"
W Salon,shop:hairdresser,,,,,,43.648943,-79.890089,node,6535774121,https://www.openstreetmap.org/node/6535774121,"https://www.google.com/maps/search/?api=1&query=43.6489431,-79.890089"
Winchester Place Men's Hairstyling,shop:hairdresser,,,,,,43.582178,-79.715236,node,3459661447,https://www.openstreetmap.org/node/3459661447,"https://www.google.com/maps/search/?api=1&query=43.5821784,-79.7152364"
X-S Salon & Spa,shop:hairdresser,,,,,,43.356654,-79.842063,node,2698208734,https://www.openstreetmap.org/node/2698208734,"https://www.google.com/maps/search/?api=1&query=43.3566542,-79.8420628"
Xquisit Salon & Boutique,shop:hairdresser,,,,,,43.331995,-79.806544,node,7859131261,https://www.openstreetmap.org/node/7859131261,"https://www.google.com/maps/search/?api=1&query=43.3319946,-79.806544"
Your Choice Hair & Beauty Salon,shop:hairdresser,,,,,,43.592332,-79.703726,node,3957175566,https://www.openstreetmap.org/node/3957175566,"https://www.google.com/maps/search/?api=1&query=43.5923324,-79.703726"
Your Choice Salon & Spa,shop:hairdresser,,,,,,43.595155,-79.769154,node,12740118584,https://www.openstreetmap.org/node/12740118584,"https://www.google.com/maps/search/?api=1&query=43.5951555,-79.7691535"
CosmoProf,shop:hairdresser_supply,,,,,,43.543631,-79.867991,node,1738484581,https://www.openstreetmap.org/node/1738484581,"https://www.google.com/maps/search/?api=1&query=43.5436307,-79.867991"
CosmoProf,shop:hairdresser_supply,,,,,,43.360051,-79.780705,node,5756678422,https://www.openstreetmap.org/node/5756678422,"https://www.google.com/maps/search/?api=1&query=43.3600507,-79.780705"
Al’s Lawnmower and Small Engine Repairs,shop:hardware,,,,,,43.332945,-79.812313,node,7859126427,https://www.openstreetmap.org/node/7859126427,"https://www.google.com/maps/search/?api=1&query=43.3329454,-79.8123134"
Exotic Woods,shop:hardware,+1-905-335-8066,5229,Harvester Road,Burlington,L7L 5L4,43.383785,-79.761567,node,12089506055,https://www.openstreetmap.org/node/12089506055,"https://www.google.com/maps/search/?api=1&query=43.3837849,-79.7615668"
Painters Place,shop:hardware,,,,,,43.465402,-79.742852,node,2138422581,https://www.openstreetmap.org/node/2138422581,"https://www.google.com/maps/search/?api=1&query=43.4654023,-79.7428522"
Rock Universe,shop:headshop,,,,,,43.358201,-79.843675,node,2698208731,https://www.openstreetmap.org/node/2698208731,"https://www.google.com/maps/search/?api=1&query=43.3582013,-79.8436754"
Bodhi Bar,shop:health_food,,2027,Lakeshore Road,Burlington,L7R 1A2,43.325001,-79.795128,node,7471827135,https://www.openstreetmap.org/node/7471827135,"https://www.google.com/maps/search/?api=1&query=43.3250007,-79.795128"
Bulk Food Warehouse,shop:health_food,,,,,,43.319076,-79.835633,node,7768538716,https://www.openstreetmap.org/node/7768538716,"https://www.google.com/maps/search/?api=1&query=43.3190757,-79.8356332"
Good Health Mart,shop:health_food,,,,,,43.348617,-79.792837,node,6629375206,https://www.openstreetmap.org/node/6629375206,"https://www.google.com/maps/search/?api=1&query=43.3486172,-79.792837"
Good N Natural,shop:health_food,,,,,,43.728198,-79.796797,node,1870177967,https://www.openstreetmap.org/node/1870177967,"https://www.google.com/maps/search/?api=1&query=43.7281979,-79.7967968"
Healthy Cart,shop:health_food,,,,,,43.715378,-79.723291,node,6660982647,https://www.openstreetmap.org/node/6660982647,"https://www.google.com/maps/search/?api=1&query=43.7153775,-79.7232908"
Nutrition House,shop:health_food,,5100,Erin Mills Parkway,,,43.558658,-79.711649,node,6556575938,https://www.openstreetmap.org/node/6556575938,"https://www.google.com/maps/search/?api=1&query=43.5586581,-79.7116491"
Brampton Hearing Aid,shop:hearing_aids,,,,,,43.722426,-79.717649,node,11406280840,https://www.openstreetmap.org/node/11406280840,"https://www.google.com/maps/search/?api=1&query=43.7224264,-79.7176487"
Hear More Canada,shop:hearing_aids,,,,,,43.442516,-79.767811,node,3556588962,https://www.openstreetmap.org/node/3556588962,"https://www.google.com/maps/search/?api=1&query=43.4425164,-79.7678112"
Hearing Solutions,shop:hearing_aids,,5100,Erin Mills Parkway,,,43.558108,-79.711752,node,6557896315,https://www.openstreetmap.org/node/6557896315,"https://www.google.com/maps/search/?api=1&query=43.5581077,-79.7117521"
Hearing Solutions,shop:hearing_aids,,,,,,43.715322,-79.721323,node,6659686739,https://www.openstreetmap.org/node/6659686739,"https://www.google.com/maps/search/?api=1&query=43.7153216,-79.721323"
HearingLife,shop:hearing_aids,,,,,,43.649165,-79.890137,node,6535774125,https://www.openstreetmap.org/node/6535774125,"https://www.google.com/maps/search/?api=1&query=43.6491653,-79.8901373"
Lakeside Hearing Clinic,shop:hearing_aids,+1-905-639-4327,,,,,43.366930,-79.734243,node,3997798090,https://www.openstreetmap.org/node/3997798090,"https://www.google.com/maps/search/?api=1&query=43.3669297,-79.7342431"
Chiropractor First,shop:herbalist,,,,,,43.445926,-79.704659,node,3303285161,https://www.openstreetmap.org/node/3303285161,"https://www.google.com/maps/search/?api=1&query=43.4459265,-79.7046592"
Healthy You Naturally,shop:herbalist,,,,,,43.592897,-79.764507,node,3415004626,https://www.openstreetmap.org/node/3415004626,"https://www.google.com/maps/search/?api=1&query=43.5928973,-79.7645073"
Jump Start Health Food,shop:herbalist,,,,,,43.583040,-79.759662,node,3410784115,https://www.openstreetmap.org/node/3410784115,"https://www.google.com/maps/search/?api=1&query=43.5830401,-79.7596619"
S.R.H. Health Foods,shop:herbalist,,,,,,43.354452,-79.769129,node,3760804710,https://www.openstreetmap.org/node/3760804710,"https://www.google.com/maps/search/?api=1&query=43.3544519,-79.7691286"
Flippance & Carr,shop:hifi,,,,,,43.412627,-79.706446,node,6647437506,https://www.openstreetmap.org/node/6647437506,"https://www.google.com/maps/search/?api=1&query=43.412627,-79.7064458"
Hi-Fi World,shop:hifi,,,,,,43.665741,-79.738210,node,6566674504,https://www.openstreetmap.org/node/6566674504,"https://www.google.com/maps/search/?api=1&query=43.6657406,-79.7382102"
The Quilt Store,shop:hobby,,,,,,43.324437,-79.830180,node,7770697128,https://www.openstreetmap.org/node/7770697128,"https://www.google.com/maps/search/?api=1&query=43.3244369,-79.8301802"
Paradise Homes,shop:homes,,,,,,43.721932,-79.768371,node,2753041917,https://www.openstreetmap.org/node/2753041917,"https://www.google.com/maps/search/?api=1&query=43.7219319,-79.7683712"
Cuccina Moda,shop:houseware,,,,,,43.715528,-79.720927,node,6659686723,https://www.openstreetmap.org/node/6659686723,"https://www.google.com/maps/search/?api=1&query=43.7155276,-79.7209269"
Home Essentials,shop:houseware,,,,,,43.665145,-79.737153,node,6566646167,https://www.openstreetmap.org/node/6566646167,"https://www.google.com/maps/search/?api=1&query=43.6651447,-79.7371531"
Housewares Plus,shop:houseware,,,,,,43.688605,-79.805388,node,6546837476,https://www.openstreetmap.org/node/6546837476,"https://www.google.com/maps/search/?api=1&query=43.6886048,-79.8053876"
Stokes,shop:houseware,,,,,,43.715788,-79.721567,node,6659697160,https://www.openstreetmap.org/node/6659697160,"https://www.google.com/maps/search/?api=1&query=43.715788,-79.7215671"
The Sundance Spa Store,shop:houseware,,2000,Appleby Line,,,43.393291,-79.791569,node,4684460978,https://www.openstreetmap.org/node/4684460978,"https://www.google.com/maps/search/?api=1&query=43.3932915,-79.7915689"
Think Kitchen,shop:houseware,,,,,,43.326867,-79.820632,node,6632463416,https://www.openstreetmap.org/node/6632463416,"https://www.google.com/maps/search/?api=1&query=43.3268668,-79.8206315"
Vintage & Memories,shop:houseware,,5100,Erin Mills Parkway,,,43.558340,-79.711449,node,6557896304,https://www.openstreetmap.org/node/6557896304,"https://www.google.com/maps/search/?api=1&query=43.5583399,-79.7114486"
Wicker Too,shop:houseware,,,,,,43.666875,-79.738409,node,6566641247,https://www.openstreetmap.org/node/6566641247,"https://www.google.com/maps/search/?api=1&query=43.6668751,-79.7384094"
Zwilling J.A. Henckels,shop:houseware,,,,,,43.575175,-79.831419,node,6655614303,https://www.openstreetmap.org/node/6655614303,"https://www.google.com/maps/search/?api=1&query=43.5751752,-79.8314193"
Jay's Ice Cream,shop:ice_cream,+1-905-875-1313,146,Main Street East,Milton,,43.511681,-79.884563,node,2216850838,https://www.openstreetmap.org/node/2216850838,"https://www.google.com/maps/search/?api=1&query=43.5116812,-79.8845631"
beddington’s bed & bath,shop:interior_decoration,,,,,,43.335150,-79.815008,node,7858977668,https://www.openstreetmap.org/node/7858977668,"https://www.google.com/maps/search/?api=1&query=43.3351503,-79.8150079"
Clair de Lune,shop:interior_decoration,,,,,,43.348629,-79.794212,node,6629375219,https://www.openstreetmap.org/node/6629375219,"https://www.google.com/maps/search/?api=1&query=43.3486294,-79.7942118"
Classique Decor,shop:interior_decoration,,,,,,43.412258,-79.705491,node,2796919470,https://www.openstreetmap.org/node/2796919470,"https://www.google.com/maps/search/?api=1&query=43.4122583,-79.7054906"
Classique Decor,shop:interior_decoration,,,,,,43.348811,-79.792923,node,6629375204,https://www.openstreetmap.org/node/6629375204,"https://www.google.com/maps/search/?api=1&query=43.348811,-79.7929232"
Lakeside Livin' Home Decor,shop:interior_decoration,,100,Bronte Road,Oakville,L6L 3B8,43.393921,-79.711190,node,7188619501,https://www.openstreetmap.org/node/7188619501,"https://www.google.com/maps/search/?api=1&query=43.3939211,-79.7111902"
NAK Design Strategies,shop:interior_decoration,,,,,,43.676338,-79.822856,node,7141388463,https://www.openstreetmap.org/node/7141388463,"https://www.google.com/maps/search/?api=1&query=43.6763376,-79.822856"
Pure Boutique,shop:interior_decoration,,,,,,43.325403,-79.797139,node,7859167169,https://www.openstreetmap.org/node/7859167169,"https://www.google.com/maps/search/?api=1&query=43.3254027,-79.7971387"
Signature Rugs,shop:interior_decoration,,,,,,43.559311,-79.712390,node,12960014743,https://www.openstreetmap.org/node/12960014743,"https://www.google.com/maps/search/?api=1&query=43.5593105,-79.7123904"
Vintage and Memories,shop:interior_decoration,,,,,,43.325818,-79.820599,node,6632427717,https://www.openstreetmap.org/node/6632427717,"https://www.google.com/maps/search/?api=1&query=43.3258182,-79.820599"
Factory Tile Depot,shop:interior_design,,,,,,43.526638,-79.866668,node,2198941225,https://www.openstreetmap.org/node/2198941225,"https://www.google.com/maps/search/?api=1&query=43.5266377,-79.8666676"
7Jewelry,shop:jewelry,,,,,,43.665879,-79.736779,node,6566646170,https://www.openstreetmap.org/node/6566646170,"https://www.google.com/maps/search/?api=1&query=43.6658794,-79.7367793"
Arain Jewellers,shop:jewelry,,,,,,43.348611,-79.794448,node,6629375221,https://www.openstreetmap.org/node/6629375221,"https://www.google.com/maps/search/?api=1&query=43.3486112,-79.7944476"
Barry's Jewellers,shop:jewelry,,,,,,43.327138,-79.821167,node,6632463432,https://www.openstreetmap.org/node/6632463432,"https://www.google.com/maps/search/?api=1&query=43.3271376,-79.8211674"
Brilliant Gold,shop:jewelry,,280,Guelph Street,,,43.648769,-79.899496,node,6533178865,https://www.openstreetmap.org/node/6533178865,"https://www.google.com/maps/search/?api=1&query=43.648769,-79.899496"
Charm Diamond Centres,shop:jewelry,,5100,Erin Mills Parkway,,,43.558131,-79.711940,node,6557896316,https://www.openstreetmap.org/node/6557896316,"https://www.google.com/maps/search/?api=1&query=43.5581312,-79.71194"
Charm Diamond Centres,shop:jewelry,,,,,,43.326780,-79.820590,node,6632463417,https://www.openstreetmap.org/node/6632463417,"https://www.google.com/maps/search/?api=1&query=43.3267796,-79.8205898"
Classic Jewellery,shop:jewelry,,,,,,43.325338,-79.794675,node,7859183663,https://www.openstreetmap.org/node/7859183663,"https://www.google.com/maps/search/?api=1&query=43.3253383,-79.7946746"
Elegant Goldsmiths,shop:jewelry,,,,,,43.715602,-79.723372,node,5483759864,https://www.openstreetmap.org/node/5483759864,"https://www.google.com/maps/search/?api=1&query=43.7156017,-79.7233724"
Ethnic Emporio,shop:jewelry,,,,,,43.684013,-79.811656,node,6546847875,https://www.openstreetmap.org/node/6546847875,"https://www.google.com/maps/search/?api=1&query=43.6840126,-79.8116558"
Fine Gold Jewellers,shop:jewelry,,5100,Erin Mills Parkway,,,43.559259,-79.712052,node,6556571745,https://www.openstreetmap.org/node/6556571745,"https://www.google.com/maps/search/?api=1&query=43.5592586,-79.7120515"
Goodtime Jewellers,shop:jewelry,,,,,,43.715806,-79.723303,node,6663083619,https://www.openstreetmap.org/node/6663083619,"https://www.google.com/maps/search/?api=1&query=43.7158061,-79.723303"
Heaven Fine Jewellers,shop:jewelry,,,,,,43.666330,-79.739017,node,6566785624,https://www.openstreetmap.org/node/6566785624,"https://www.google.com/maps/search/?api=1&query=43.6663297,-79.7390166"
Heaven Jewellers,shop:jewelry,,,,,,43.714905,-79.722881,node,6663083640,https://www.openstreetmap.org/node/6663083640,"https://www.google.com/maps/search/?api=1&query=43.7149053,-79.7228812"
Ita's Jewllery,shop:jewelry,,,,,,43.357079,-79.842591,node,2698208726,https://www.openstreetmap.org/node/2698208726,"https://www.google.com/maps/search/?api=1&query=43.3570789,-79.8425909"
J.J. Orr & Co.,shop:jewelry,,,,,,43.325206,-79.796147,node,1715724277,https://www.openstreetmap.org/node/1715724277,"https://www.google.com/maps/search/?api=1&query=43.3252055,-79.796147"
Kavar Jewellers,shop:jewelry,,,,,,43.714713,-79.722736,node,6661106814,https://www.openstreetmap.org/node/6661106814,"https://www.google.com/maps/search/?api=1&query=43.714713,-79.7227356"
LEBE Jewelers,shop:jewelry,+1 905-689-7277,255,Dundas Street East,,,43.331831,-79.898262,node,11446721093,https://www.openstreetmap.org/node/11446721093,"https://www.google.com/maps/search/?api=1&query=43.3318315,-79.8982622"
Lovisa,shop:jewelry,,,,,,43.715849,-79.721739,node,6659697183,https://www.openstreetmap.org/node/6659697183,"https://www.google.com/maps/search/?api=1&query=43.7158487,-79.7217388"
Lovisa,shop:jewelry,,,,,,43.558653,-79.712062,node,12960071658,https://www.openstreetmap.org/node/12960071658,"https://www.google.com/maps/search/?api=1&query=43.5586528,-79.7120616"
Milton Jewellers,shop:jewelry,,,,,,43.517793,-79.874740,node,6628654175,https://www.openstreetmap.org/node/6628654175,"https://www.google.com/maps/search/?api=1&query=43.5177934,-79.8747396"
Miro Glitters,shop:jewelry,,,,,,43.583103,-79.717647,node,3459661435,https://www.openstreetmap.org/node/3459661435,"https://www.google.com/maps/search/?api=1&query=43.583103,-79.7176469"
Mulu,shop:jewelry,,,,,,43.558454,-79.711807,node,12960054828,https://www.openstreetmap.org/node/12960054828,"https://www.google.com/maps/search/?api=1&query=43.5584538,-79.7118068"
Nandika Jewellery,shop:jewelry,,,,,,43.713854,-79.746870,node,6547925934,https://www.openstreetmap.org/node/6547925934,"https://www.google.com/maps/search/?api=1&query=43.7138539,-79.7468696"
Paris Jewellers,shop:jewelry,,,,,,43.715553,-79.722086,node,6660982623,https://www.openstreetmap.org/node/6660982623,"https://www.google.com/maps/search/?api=1&query=43.7155527,-79.722086"
Rainbow Jade,shop:jewelry,,,,,,43.558546,-79.712239,node,12960035824,https://www.openstreetmap.org/node/12960035824,"https://www.google.com/maps/search/?api=1&query=43.5585458,-79.7122387"
Saraswoti Jewellers,shop:jewelry,,,,,,43.636697,-79.789136,node,12870918997,https://www.openstreetmap.org/node/12870918997,"https://www.google.com/maps/search/?api=1&query=43.6366969,-79.7891365"
Silver & Gold Jewellers,shop:jewelry,,,,,,43.354987,-79.768812,node,3760804718,https://www.openstreetmap.org/node/3760804718,"https://www.google.com/maps/search/?api=1&query=43.3549869,-79.7688119"
Time & Fine Jewellery,shop:jewelry,,,,,,43.665259,-79.736775,node,6566646159,https://www.openstreetmap.org/node/6566646159,"https://www.google.com/maps/search/?api=1&query=43.6652592,-79.7367749"
Vivah,shop:jewelry,,280,Guelph Street,,,43.648619,-79.897576,node,6533199658,https://www.openstreetmap.org/node/6533199658,"https://www.google.com/maps/search/?api=1&query=43.6486192,-79.8975765"
Waterdown Goldsmith,shop:jewelry,,,,,,43.334221,-79.891337,node,4443096358,https://www.openstreetmap.org/node/4443096358,"https://www.google.com/maps/search/?api=1&query=43.3342212,-79.8913369"
White Carat Co.,shop:jewelry,,,,,,43.716332,-79.721309,node,6659697178,https://www.openstreetmap.org/node/6659697178,"https://www.google.com/maps/search/?api=1&query=43.7163322,-79.7213088"
Zadig & Voltaire,shop:jewelry,,,,,,43.575914,-79.828568,node,6655572397,https://www.openstreetmap.org/node/6655572397,"https://www.google.com/maps/search/?api=1&query=43.5759138,-79.8285682"
OLG Lottery Centre/Meadowvale Town Centre Information,shop:kiosk,,,,,,43.583270,-79.759539,node,3410784117,https://www.openstreetmap.org/node/3410784117,"https://www.google.com/maps/search/?api=1&query=43.5832701,-79.7595386"
Bramlea Kitchen Cabinets,shop:kitchen,,,,,,43.694494,-79.734673,node,12321368581,https://www.openstreetmap.org/node/12321368581,"https://www.google.com/maps/search/?api=1&query=43.6944941,-79.7346734"
